outer,inner_block,scheme,alpha,size,family,parameter,n,accuracy,balanced_accuracy,macro_f1,auc,left_recall,right_recall,left_left,left_right,right_left,right_right
cross_A_to_B,0,combined,0.03,12,logistic,1.0,34,0.6764705882352942,0.6714285714285715,0.6693191865605659,0.6785714285714286,0.7,0.6428571428571429,14,6,5,9
cross_A_to_B,0,combined,0.03,12,logistic,10.0,34,0.5588235294117647,0.55,0.5490716180371353,0.6571428571428571,0.6,0.5,12,8,7,7
cross_A_to_B,0,combined,0.03,12,svm,0.01,34,0.5882352941176471,0.5857142857142856,0.5824561403508772,0.6892857142857143,0.6,0.5714285714285714,12,8,6,8
cross_A_to_B,0,combined,0.03,12,svm,0.1,34,0.6764705882352942,0.6714285714285715,0.6693191865605659,0.6928571428571428,0.7,0.6428571428571429,14,6,5,9
cross_A_to_B,0,combined,0.03,12,svm,1.0,34,0.5588235294117647,0.55,0.5490716180371353,0.6535714285714286,0.6,0.5,12,8,7,7
cross_A_to_B,0,combined,0.03,12,svm,10.0,34,0.5882352941176471,0.575,0.575,0.6392857142857142,0.65,0.5,13,7,7,7
cross_A_to_B,0,combined,0.03,12,lda,0.1,34,0.6470588235294118,0.6464285714285715,0.6421052631578947,0.6857142857142858,0.65,0.6428571428571429,13,7,5,9
cross_A_to_B,0,combined,0.03,12,lda,0.5,34,0.5882352941176471,0.5857142857142856,0.5824561403508772,0.6857142857142857,0.6,0.5714285714285714,12,8,6,8
cross_A_to_B,0,combined,0.03,12,lda,0.9,34,0.6764705882352942,0.65,0.652093023255814,0.6821428571428572,0.8,0.5,16,4,7,7
cross_A_to_B,0,combined,0.03,15,logistic,0.01,34,0.5882352941176471,0.575,0.575,0.6928571428571428,0.65,0.5,13,7,7,7
cross_A_to_B,0,combined,0.03,15,logistic,0.1,34,0.5882352941176471,0.5857142857142856,0.5824561403508772,0.6892857142857143,0.6,0.5714285714285714,12,8,6,8
cross_A_to_B,0,combined,0.03,15,logistic,1.0,34,0.6470588235294118,0.6464285714285715,0.6421052631578947,0.6857142857142857,0.65,0.6428571428571429,13,7,5,9
cross_A_to_B,0,combined,0.03,15,logistic,10.0,34,0.5882352941176471,0.575,0.575,0.6392857142857143,0.65,0.5,13,7,7,7
cross_A_to_B,0,combined,0.03,15,svm,0.01,34,0.5882352941176471,0.5857142857142856,0.5824561403508772,0.6892857142857143,0.6,0.5714285714285714,12,8,6,8
cross_A_to_B,0,combined,0.03,15,svm,0.1,34,0.6470588235294118,0.6464285714285715,0.6421052631578947,0.6928571428571428,0.65,0.6428571428571429,13,7,5,9
cross_A_to_B,0,combined,0.03,15,svm,1.0,34,0.5882352941176471,0.575,0.575,0.6392857142857143,0.65,0.5,13,7,7,7
cross_A_to_B,0,combined,0.03,15,svm,10.0,34,0.5,0.4892857142857143,0.48894783377541995,0.6,0.55,0.42857142857142855,11,9,8,6
cross_A_to_B,0,combined,0.03,15,lda,0.1,34,0.6470588235294118,0.6464285714285715,0.6421052631578947,0.6892857142857143,0.65,0.6428571428571429,13,7,5,9
cross_A_to_B,0,combined,0.03,15,lda,0.5,34,0.6176470588235294,0.6107142857142858,0.6091954022988506,0.6928571428571428,0.65,0.5714285714285714,13,7,6,8
cross_A_to_B,0,combined,0.03,15,lda,0.9,34,0.6470588235294118,0.6357142857142857,0.6357142857142857,0.6928571428571428,0.7,0.5714285714285714,14,6,6,8
cross_A_to_B,0,source,0.3,6,logistic,0.01,34,0.6470588235294118,0.625,0.6263736263736264,0.6964285714285714,0.75,0.5,15,5,7,7
cross_A_to_B,0,source,0.3,6,logistic,0.1,34,0.6764705882352942,0.6607142857142857,0.6621499548328816,0.6607142857142858,0.75,0.5714285714285714,15,5,6,8
cross_A_to_B,0,source,0.3,6,logistic,1.0,34,0.7058823529411765,0.6964285714285714,0.6964285714285714,0.6642857142857144,0.75,0.6428571428571429,15,5,5,9
cross_A_to_B,0,source,0.3,6,logistic,10.0,34,0.7058823529411765,0.6964285714285714,0.6964285714285714,0.6678571428571429,0.75,0.6428571428571429,15,5,5,9
cross_A_to_B,0,source,0.3,6,svm,0.01,34,0.6764705882352942,0.6607142857142857,0.6621499548328816,0.6642857142857143,0.75,0.5714285714285714,15,5,6,8
cross_A_to_B,0,source,0.3,6,svm,0.1,34,0.7058823529411765,0.6964285714285714,0.6964285714285714,0.6571428571428573,0.75,0.6428571428571429,15,5,5,9
cross_A_to_B,0,source,0.3,6,svm,1.0,34,0.7058823529411765,0.6964285714285714,0.6964285714285714,0.6642857142857144,0.75,0.6428571428571429,15,5,5,9
cross_A_to_B,0,source,0.3,6,svm,10.0,34,0.7058823529411765,0.6964285714285714,0.6964285714285714,0.6678571428571429,0.75,0.6428571428571429,15,5,5,9
cross_A_to_B,0,source,0.3,6,lda,0.1,34,0.7058823529411765,0.6964285714285714,0.6964285714285714,0.6535714285714287,0.75,0.6428571428571429,15,5,5,9
cross_A_to_B,0,source,0.3,6,lda,0.5,34,0.6764705882352942,0.6607142857142857,0.6621499548328816,0.675,0.75,0.5714285714285714,15,5,6,8
cross_A_to_B,0,source,0.3,6,lda,0.9,34,0.6470588235294118,0.625,0.6263736263736264,0.7,0.75,0.5,15,5,7,7
cross_A_to_B,0,source,0.3,12,logistic,0.01,34,0.7058823529411765,0.6964285714285714,0.6964285714285714,0.6857142857142857,0.75,0.6428571428571429,15,5,5,9
cross_A_to_B,0,source,0.3,12,logistic,0.1,34,0.7058823529411765,0.6964285714285714,0.6964285714285714,0.6821428571428572,0.75,0.6428571428571429,15,5,5,9
cross_A_to_B,0,source,0.3,12,logistic,1.0,34,0.7352941176470589,0.7321428571428572,0.7294429708222812,0.7,0.75,0.7142857142857143,15,5,4,10
cross_A_to_B,0,source,0.3,12,logistic,10.0,34,0.6764705882352942,0.6821428571428572,0.6739319965126417,0.7000000000000001,0.65,0.7142857142857143,13,7,4,10
cross_A_to_B,0,source,0.3,12,svm,0.01,34,0.7058823529411765,0.6964285714285714,0.6964285714285714,0.6785714285714286,0.75,0.6428571428571429,15,5,5,9
cross_A_to_B,0,source,0.3,12,svm,0.1,34,0.7058823529411765,0.7071428571428571,0.7017543859649122,0.6964285714285714,0.7,0.7142857142857143,14,6,4,10
cross_A_to_B,0,source,0.3,12,svm,1.0,34,0.7058823529411765,0.7071428571428571,0.7017543859649122,0.7071428571428571,0.7,0.7142857142857143,14,6,4,10
cross_A_to_B,0,source,0.3,12,svm,10.0,34,0.6764705882352942,0.6821428571428572,0.6739319965126417,0.7071428571428571,0.65,0.7142857142857143,13,7,4,10
cross_A_to_B,0,source,0.3,12,lda,0.1,34,0.7352941176470589,0.7321428571428572,0.7294429708222812,0.6821428571428572,0.75,0.7142857142857143,15,5,4,10
cross_A_to_B,0,source,0.3,12,lda,0.5,34,0.6764705882352942,0.6607142857142857,0.6621499548328816,0.675,0.75,0.5714285714285714,15,5,6,8
cross_A_to_B,0,source,0.3,12,lda,0.9,34,0.6764705882352942,0.6607142857142857,0.6621499548328816,0.6749999999999999,0.75,0.5714285714285714,15,5,6,8
cross_A_to_B,0,combined,0.3,8,logistic,0.01,34,0.7352941176470589,0.7321428571428572,0.7294429708222812,0.717857142857143,0.75,0.7142857142857143,15,5,4,10
cross_A_to_B,0,combined,0.3,8,logistic,0.1,34,0.7352941176470589,0.7321428571428572,0.7294429708222812,0.6892857142857143,0.75,0.7142857142857143,15,5,4,10
cross_A_to_B,0,combined,0.3,8,logistic,1.0,34,0.7352941176470589,0.7321428571428572,0.7294429708222812,0.6892857142857143,0.75,0.7142857142857143,15,5,4,10
cross_A_to_B,0,combined,0.3,8,logistic,10.0,34,0.7058823529411765,0.7071428571428571,0.7017543859649122,0.6892857142857143,0.7,0.7142857142857143,14,6,4,10
cross_A_to_B,0,combined,0.3,8,svm,0.01,34,0.7352941176470589,0.7321428571428572,0.7294429708222812,0.6892857142857143,0.75,0.7142857142857143,15,5,4,10
cross_A_to_B,0,combined,0.3,8,svm,0.1,34,0.7352941176470589,0.7321428571428572,0.7294429708222812,0.6892857142857143,0.75,0.7142857142857143,15,5,4,10
cross_A_to_B,0,combined,0.3,8,svm,1.0,34,0.7058823529411765,0.7071428571428571,0.7017543859649122,0.6857142857142857,0.7,0.7142857142857143,14,6,4,10
cross_A_to_B,0,combined,0.3,8,svm,10.0,34,0.7058823529411765,0.7071428571428571,0.7017543859649122,0.6857142857142857,0.7,0.7142857142857143,14,6,4,10
cross_A_to_B,0,combined,0.3,8,lda,0.1,34,0.7352941176470589,0.7321428571428572,0.7294429708222812,0.6892857142857143,0.75,0.7142857142857143,15,5,4,10
cross_A_to_B,0,combined,0.3,8,lda,0.5,34,0.7352941176470589,0.7321428571428572,0.7294429708222812,0.7035714285714285,0.75,0.7142857142857143,15,5,4,10
cross_A_to_B,0,combined,0.3,8,lda,0.9,34,0.7352941176470589,0.7214285714285715,0.7235772357723578,0.7357142857142858,0.8,0.6428571428571429,16,4,5,9
cross_A_to_B,0,combined,0.3,12,logistic,0.01,34,0.7058823529411765,0.6857142857142857,0.6886446886446886,0.7142857142857143,0.8,0.5714285714285714,16,4,6,8
cross_A_to_B,0,combined,0.3,12,logistic,0.1,34,0.7352941176470589,0.7321428571428572,0.7294429708222812,0.6892857142857143,0.75,0.7142857142857143,15,5,4,10
cross_A_to_B,0,combined,0.3,12,logistic,1.0,34,0.7352941176470589,0.7321428571428572,0.7294429708222812,0.6964285714285714,0.75,0.7142857142857143,15,5,4,10
cross_A_to_B,0,combined,0.3,12,logistic,10.0,34,0.7058823529411765,0.7071428571428571,0.7017543859649122,0.7071428571428572,0.7,0.7142857142857143,14,6,4,10
cross_A_to_B,0,combined,0.3,12,svm,0.01,34,0.7058823529411765,0.6964285714285714,0.6964285714285714,0.6892857142857143,0.75,0.6428571428571429,15,5,5,9
cross_A_to_B,0,combined,0.3,12,svm,0.1,34,0.7352941176470589,0.7321428571428572,0.7294429708222812,0.7000000000000001,0.75,0.7142857142857143,15,5,4,10
cross_A_to_B,0,combined,0.3,12,svm,1.0,34,0.7058823529411765,0.7071428571428571,0.7017543859649122,0.7,0.7,0.7142857142857143,14,6,4,10
cross_A_to_B,0,combined,0.3,12,svm,10.0,34,0.7058823529411765,0.7071428571428571,0.7017543859649122,0.7000000000000001,0.7,0.7142857142857143,14,6,4,10
cross_A_to_B,0,combined,0.3,12,lda,0.1,34,0.7352941176470589,0.7321428571428572,0.7294429708222812,0.6928571428571428,0.75,0.7142857142857143,15,5,4,10
cross_A_to_B,0,combined,0.3,12,lda,0.5,34,0.7058823529411765,0.6964285714285714,0.6964285714285714,0.6964285714285714,0.75,0.6428571428571429,15,5,5,9
cross_A_to_B,0,combined,0.3,12,lda,0.9,34,0.7352941176470589,0.7214285714285715,0.7235772357723578,0.7071428571428572,0.8,0.6428571428571429,16,4,5,9
cross_A_to_B,0,combined,0.3,15,logistic,0.01,34,0.7058823529411765,0.6857142857142857,0.6886446886446886,0.7178571428571429,0.8,0.5714285714285714,16,4,6,8
cross_A_to_B,0,combined,0.3,15,logistic,0.1,34,0.7352941176470589,0.7321428571428572,0.7294429708222812,0.6892857142857143,0.75,0.7142857142857143,15,5,4,10
cross_A_to_B,0,combined,0.3,15,logistic,1.0,34,0.7058823529411765,0.7071428571428571,0.7017543859649122,0.7,0.7,0.7142857142857143,14,6,4,10
cross_A_to_B,0,combined,0.3,15,logistic,10.0,34,0.7352941176470589,0.7428571428571429,0.7332170880557978,0.6785714285714286,0.7,0.7857142857142857,14,6,3,11
cross_A_to_B,0,combined,0.3,15,svm,0.01,34,0.7058823529411765,0.6964285714285714,0.6964285714285714,0.6892857142857143,0.75,0.6428571428571429,15,5,5,9
cross_A_to_B,0,combined,0.3,15,svm,0.1,34,0.7352941176470589,0.7321428571428572,0.7294429708222812,0.6928571428571428,0.75,0.7142857142857143,15,5,4,10
cross_A_to_B,0,combined,0.3,15,svm,1.0,34,0.7352941176470589,0.7428571428571429,0.7332170880557978,0.6785714285714286,0.7,0.7857142857142857,14,6,3,11
cross_A_to_B,0,combined,0.3,15,svm,10.0,34,0.6176470588235294,0.6107142857142858,0.6091954022988506,0.6535714285714286,0.65,0.5714285714285714,13,7,6,8
cross_A_to_B,0,combined,0.3,15,lda,0.1,34,0.7352941176470589,0.7321428571428572,0.7294429708222812,0.6892857142857143,0.75,0.7142857142857143,15,5,4,10
cross_A_to_B,0,combined,0.3,15,lda,0.5,34,0.7058823529411765,0.6964285714285714,0.6964285714285714,0.6892857142857143,0.75,0.6428571428571429,15,5,5,9
cross_A_to_B,0,combined,0.3,15,lda,0.9,34,0.7352941176470589,0.7214285714285715,0.7235772357723578,0.7107142857142857,0.8,0.6428571428571429,16,4,5,9
cross_A_to_B,1,erp,0.0,8,logistic,0.01,28,0.5357142857142857,0.5520833333333333,0.5351213282247764,0.53125,0.4375,0.6666666666666666,7,9,4,8
cross_A_to_B,1,erp,0.0,8,logistic,0.1,28,0.6071428571428571,0.625,0.6066411238825031,0.546875,0.5,0.75,8,8,3,9
cross_A_to_B,1,erp,0.0,8,logistic,1.0,28,0.5714285714285714,0.59375,0.5692307692307692,0.546875,0.4375,0.75,7,9,3,9
cross_A_to_B,1,erp,0.0,8,logistic,10.0,28,0.6071428571428571,0.625,0.6066411238825031,0.546875,0.5,0.75,8,8,3,9
cross_A_to_B,1,erp,0.0,8,svm,0.01,28,0.6071428571428571,0.625,0.6066411238825031,0.5416666666666667,0.5,0.75,8,8,3,9
cross_A_to_B,1,erp,0.0,8,svm,0.1,28,0.6428571428571429,0.6666666666666667,0.641025641025641,0.5416666666666667,0.5,0.8333333333333334,8,8,2,10
cross_A_to_B,1,erp,0.0,8,svm,1.0,28,0.6071428571428571,0.625,0.6066411238825031,0.546875,0.5,0.75,8,8,3,9
cross_A_to_B,1,erp,0.0,8,svm,10.0,28,0.6071428571428571,0.625,0.6066411238825031,0.546875,0.5,0.75,8,8,3,9
cross_A_to_B,1,erp,0.0,8,lda,0.1,28,0.6071428571428571,0.625,0.6066411238825031,0.5416666666666667,0.5,0.75,8,8,3,9
cross_A_to_B,1,erp,0.0,8,lda,0.5,28,0.6071428571428571,0.625,0.6066411238825031,0.546875,0.5,0.75,8,8,3,9
cross_A_to_B,1,erp,0.0,8,lda,0.9,28,0.5357142857142857,0.5520833333333333,0.5351213282247764,0.5208333333333333,0.4375,0.6666666666666666,7,9,4,8
cross_A_to_B,1,erp,0.0,15,logistic,0.01,28,0.5357142857142857,0.5416666666666667,0.5351213282247764,0.5625,0.5,0.5833333333333334,8,8,5,7
cross_A_to_B,1,erp,0.0,15,logistic,0.1,28,0.5714285714285714,0.5833333333333333,0.5714285714285714,0.53125,0.5,0.6666666666666666,8,8,4,8
cross_A_to_B,1,erp,0.0,15,logistic,1.0,28,0.5714285714285714,0.5833333333333333,0.5714285714285714,0.5104166666666667,0.5,0.6666666666666666,8,8,4,8
cross_A_to_B,1,erp,0.0,15,logistic,10.0,28,0.5357142857142857,0.5416666666666667,0.5351213282247764,0.5104166666666666,0.5,0.5833333333333334,8,8,5,7
cross_A_to_B,1,erp,0.0,15,svm,0.01,28,0.6071428571428571,0.625,0.6066411238825031,0.53125,0.5,0.75,8,8,3,9
cross_A_to_B,1,erp,0.0,15,svm,0.1,28,0.5714285714285714,0.5833333333333333,0.5714285714285714,0.5104166666666667,0.5,0.6666666666666666,8,8,4,8
cross_A_to_B,1,erp,0.0,15,svm,1.0,28,0.5357142857142857,0.5416666666666667,0.5351213282247764,0.515625,0.5,0.5833333333333334,8,8,5,7
cross_A_to_B,1,erp,0.0,15,svm,10.0,28,0.5357142857142857,0.5416666666666667,0.5351213282247764,0.5208333333333333,0.5,0.5833333333333334,8,8,5,7
cross_A_to_B,1,erp,0.0,15,lda,0.1,28,0.5714285714285714,0.5833333333333333,0.5714285714285714,0.515625,0.5,0.6666666666666666,8,8,4,8
cross_A_to_B,1,erp,0.0,15,lda,0.5,28,0.5714285714285714,0.5833333333333333,0.5714285714285714,0.546875,0.5,0.6666666666666666,8,8,4,8
cross_A_to_B,1,erp,0.0,15,lda,0.9,28,0.5357142857142857,0.5416666666666667,0.5351213282247764,0.5625,0.5,0.5833333333333334,8,8,5,7
cross_A_to_B,1,source,1e-05,6,logistic,0.01,28,0.42857142857142855,0.4479166666666667,0.4256410256410257,0.4791666666666667,0.3125,0.5833333333333334,5,11,5,7
cross_A_to_B,1,source,1e-05,6,logistic,0.1,28,0.42857142857142855,0.4479166666666667,0.4256410256410257,0.48437500000000006,0.3125,0.5833333333333334,5,11,5,7
cross_A_to_B,1,source,1e-05,6,logistic,1.0,28,0.42857142857142855,0.4375,0.42857142857142855,0.48437499999999994,0.375,0.5,6,10,6,6
cross_A_to_B,1,source,1e-05,6,logistic,10.0,28,0.39285714285714285,0.39583333333333337,0.39208173690932313,0.47395833333333337,0.375,0.4166666666666667,6,10,7,5
cross_A_to_B,1,source,1e-05,6,svm,0.01,28,0.42857142857142855,0.4479166666666667,0.4256410256410257,0.484375,0.3125,0.5833333333333334,5,11,5,7
cross_A_to_B,1,source,1e-05,6,svm,0.1,28,0.42857142857142855,0.4375,0.42857142857142855,0.4947916666666667,0.375,0.5,6,10,6,6
cross_A_to_B,1,source,1e-05,6,svm,1.0,28,0.39285714285714285,0.39583333333333337,0.39208173690932313,0.46875,0.375,0.4166666666666667,6,10,7,5
cross_A_to_B,1,source,1e-05,6,svm,10.0,28,0.39285714285714285,0.39583333333333337,0.39208173690932313,0.46875,0.375,0.4166666666666667,6,10,7,5
cross_A_to_B,1,source,1e-05,6,lda,0.1,28,0.4642857142857143,0.4791666666666667,0.46360153256704983,0.5,0.375,0.5833333333333334,6,10,5,7
cross_A_to_B,1,source,1e-05,6,lda,0.5,28,0.42857142857142855,0.4479166666666667,0.4256410256410257,0.47395833333333337,0.3125,0.5833333333333334,5,11,5,7
cross_A_to_B,1,source,1e-05,6,lda,0.9,28,0.4642857142857143,0.4791666666666667,0.46360153256704983,0.4791666666666667,0.375,0.5833333333333334,6,10,5,7
cross_A_to_B,1,source,1e-05,12,logistic,0.01,28,0.5714285714285714,0.59375,0.5692307692307692,0.515625,0.4375,0.75,7,9,3,9
cross_A_to_B,1,source,1e-05,12,logistic,0.1,28,0.39285714285714285,0.4270833333333333,0.3728590250329381,0.44791666666666674,0.1875,0.6666666666666666,3,13,4,8
cross_A_to_B,1,source,1e-05,12,logistic,1.0,28,0.35714285714285715,0.36458333333333337,0.35714285714285715,0.3697916666666667,0.3125,0.4166666666666667,5,11,7,5
cross_A_to_B,1,source,1e-05,12,logistic,10.0,28,0.35714285714285715,0.36458333333333337,0.35714285714285715,0.375,0.3125,0.4166666666666667,5,11,7,5
cross_A_to_B,1,source,1e-05,12,svm,0.01,28,0.42857142857142855,0.46875,0.40106951871657753,0.453125,0.1875,0.75,3,13,3,9
cross_A_to_B,1,source,1e-05,12,svm,0.1,28,0.35714285714285715,0.36458333333333337,0.35714285714285715,0.3697916666666667,0.3125,0.4166666666666667,5,11,7,5
cross_A_to_B,1,source,1e-05,12,svm,1.0,28,0.35714285714285715,0.36458333333333337,0.35714285714285715,0.38020833333333337,0.3125,0.4166666666666667,5,11,7,5
cross_A_to_B,1,source,1e-05,12,svm,10.0,28,0.35714285714285715,0.36458333333333337,0.35714285714285715,0.390625,0.3125,0.4166666666666667,5,11,7,5
cross_A_to_B,1,source,1e-05,12,lda,0.1,28,0.35714285714285715,0.375,0.35384615384615387,0.3802083333333333,0.25,0.5,4,12,6,6
cross_A_to_B,1,source,1e-05,12,lda,0.5,28,0.4642857142857143,0.5,0.44664031620553357,0.46354166666666663,0.25,0.75,4,12,3,9
cross_A_to_B,1,source,1e-05,12,lda,0.9,28,0.6071428571428571,0.6354166666666667,0.6025806451612903,0.5104166666666666,0.4375,0.8333333333333334,7,9,2,10
cross_A_to_B,1,combined,1e-05,8,logistic,0.01,28,0.5714285714285714,0.6145833333333333,0.5508021390374331,0.5520833333333333,0.3125,0.9166666666666666,5,11,1,11
cross_A_to_B,1,combined,1e-05,8,logistic,0.1,28,0.5357142857142857,0.5833333333333333,0.5047619047619047,0.546875,0.25,0.9166666666666666,4,12,1,11
cross_A_to_B,1,combined,1e-05,8,logistic,1.0,28,0.5,0.5416666666666667,0.47593582887700536,0.5364583333333333,0.25,0.8333333333333334,4,12,2,10
cross_A_to_B,1,combined,1e-05,8,logistic,10.0,28,0.4642857142857143,0.5104166666666667,0.42857142857142855,0.5260416666666666,0.1875,0.8333333333333334,3,13,2,10
cross_A_to_B,1,combined,1e-05,8,svm,0.01,28,0.5357142857142857,0.5833333333333333,0.5047619047619047,0.5520833333333334,0.25,0.9166666666666666,4,12,1,11
cross_A_to_B,1,combined,1e-05,8,svm,0.1,28,0.5,0.5416666666666667,0.47593582887700536,0.5416666666666667,0.25,0.8333333333333334,4,12,2,10
cross_A_to_B,1,combined,1e-05,8,svm,1.0,28,0.4642857142857143,0.5104166666666667,0.42857142857142855,0.53125,0.1875,0.8333333333333334,3,13,2,10
cross_A_to_B,1,combined,1e-05,8,svm,10.0,28,0.4642857142857143,0.5104166666666667,0.42857142857142855,0.5364583333333333,0.1875,0.8333333333333334,3,13,2,10
cross_A_to_B,1,combined,1e-05,8,lda,0.1,28,0.5,0.5416666666666667,0.47593582887700536,0.5416666666666667,0.25,0.8333333333333334,4,12,2,10
cross_A_to_B,1,combined,1e-05,8,lda,0.5,28,0.5357142857142857,0.5833333333333333,0.5047619047619047,0.5416666666666666,0.25,0.9166666666666666,4,12,1,11
cross_A_to_B,1,combined,1e-05,8,lda,0.9,28,0.6071428571428571,0.6458333333333333,0.5942028985507246,0.5572916666666666,0.375,0.9166666666666666,6,10,1,11
cross_A_to_B,1,combined,1e-05,12,logistic,0.01,28,0.5714285714285714,0.6041666666666667,0.5625,0.53125,0.375,0.8333333333333334,6,10,2,10
cross_A_to_B,1,combined,1e-05,12,logistic,0.1,28,0.5,0.5416666666666667,0.47593582887700536,0.5416666666666667,0.25,0.8333333333333334,4,12,2,10
cross_A_to_B,1,combined,1e-05,12,logistic,1.0,28,0.4642857142857143,0.5104166666666667,0.42857142857142855,0.484375,0.1875,0.8333333333333334,3,13,2,10
cross_A_to_B,1,combined,1e-05,12,logistic,10.0,28,0.4642857142857143,0.5104166666666667,0.42857142857142855,0.47395833333333337,0.1875,0.8333333333333334,3,13,2,10
cross_A_to_B,1,combined,1e-05,12,svm,0.01,28,0.5,0.5416666666666667,0.47593582887700536,0.5364583333333333,0.25,0.8333333333333334,4,12,2,10
cross_A_to_B,1,combined,1e-05,12,svm,0.1,28,0.4642857142857143,0.5104166666666667,0.42857142857142855,0.5104166666666666,0.1875,0.8333333333333334,3,13,2,10
cross_A_to_B,1,combined,1e-05,12,svm,1.0,28,0.4642857142857143,0.5104166666666667,0.42857142857142855,0.46875,0.1875,0.8333333333333334,3,13,2,10
cross_A_to_B,1,combined,1e-05,12,svm,10.0,28,0.4642857142857143,0.5104166666666667,0.42857142857142855,0.46354166666666663,0.1875,0.8333333333333334,3,13,2,10
cross_A_to_B,1,combined,1e-05,12,lda,0.1,28,0.4642857142857143,0.5104166666666667,0.42857142857142855,0.5,0.1875,0.8333333333333334,3,13,2,10
cross_A_to_B,1,combined,1e-05,12,lda,0.5,28,0.5357142857142857,0.5833333333333333,0.5047619047619047,0.515625,0.25,0.9166666666666666,4,12,1,11
cross_A_to_B,1,combined,1e-05,12,lda,0.9,28,0.6071428571428571,0.6354166666666667,0.6025806451612903,0.5364583333333333,0.4375,0.8333333333333334,7,9,2,10
cross_A_to_B,1,combined,1e-05,15,logistic,0.01,28,0.5714285714285714,0.6041666666666667,0.5625,0.5416666666666667,0.375,0.8333333333333334,6,10,2,10
cross_A_to_B,1,combined,1e-05,15,logistic,0.1,28,0.5,0.5416666666666667,0.47593582887700536,0.5260416666666667,0.25,0.8333333333333334,4,12,2,10
cross_A_to_B,1,combined,1e-05,15,logistic,1.0,28,0.4642857142857143,0.5104166666666667,0.42857142857142855,0.49479166666666674,0.1875,0.8333333333333334,3,13,2,10
cross_A_to_B,1,combined,1e-05,15,logistic,10.0,28,0.4642857142857143,0.5104166666666667,0.42857142857142855,0.48437499999999994,0.1875,0.8333333333333334,3,13,2,10
cross_A_to_B,1,combined,1e-05,15,svm,0.01,28,0.5,0.5416666666666667,0.47593582887700536,0.5364583333333333,0.25,0.8333333333333334,4,12,2,10
cross_A_to_B,1,combined,1e-05,15,svm,0.1,28,0.4642857142857143,0.5104166666666667,0.42857142857142855,0.48958333333333337,0.1875,0.8333333333333334,3,13,2,10
cross_A_to_B,1,combined,1e-05,15,svm,1.0,28,0.5,0.5416666666666667,0.47593582887700536,0.47916666666666663,0.25,0.8333333333333334,4,12,2,10
cross_A_to_B,1,combined,1e-05,15,svm,10.0,28,0.4642857142857143,0.5,0.44664031620553357,0.5,0.25,0.75,4,12,3,9
